timestamp,src_ip,dst_ip,protocol,src_port,dst_port,pkt_size,model,score
2026-04-05 00:45:30,192.168.1.23,208.95.112.1,6,27674,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:30,192.168.1.23,208.95.112.1,6,27654,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:30,208.95.112.1,192.168.1.23,6,80,27693,58,AI:HIGH,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27693,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27686,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27693,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27689,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27685,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27678,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27656,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27652,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27612,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27694,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27690,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27675,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27687,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27691,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27676,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27679,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27614,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27657,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,208.95.112.1,192.168.1.23,6,80,27694,58,AI:HIGH,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27694,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27694,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27695,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27692,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27615,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,208.95.112.1,192.168.1.23,6,80,27695,58,AI:HIGH,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27693,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27695,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27695,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27680,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27681,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27677,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27616,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27658,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27688,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27682,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27655,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27696,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27678,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,208.95.112.1,192.168.1.23,6,80,27696,58,AI:HIGH,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27696,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27696,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27659,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:31,192.168.1.23,208.95.112.1,6,27683,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27617,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27694,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27689,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27693,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27618,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27695,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27684,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27690,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27691,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27685,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27681,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27619,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27686,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27696,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27682,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27692,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27661,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27620,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27697,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27694,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27687,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27695,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27683,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,208.95.112.1,192.168.1.23,6,80,27697,58,AI:HIGH,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27697,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27697,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27680,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27621,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27684,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27663,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27698,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27622,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27696,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27660,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27688,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:32,208.95.112.1,192.168.1.23,6,80,27698,58,AI:HIGH,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27698,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27698,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27686,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:32,192.168.1.23,208.95.112.1,6,27693,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27664,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27685,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27613,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27699,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27623,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27697,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27624,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27665,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27689,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:33,208.95.112.1,192.168.1.23,6,80,27699,58,AI:HIGH,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27699,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27699,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27687,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27666,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27626,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27690,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27691,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27698,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27627,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27694,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27695,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27679,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27692,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27697,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27688,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27669,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27667,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27699,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27668,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27700,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27696,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27628,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27698,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,208.95.112.1,192.168.1.23,6,80,27700,58,AI:HIGH,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27700,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27689,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27700,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27670,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27630,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27690,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27691,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:33,192.168.1.23,208.95.112.1,6,27631,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27693,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27671,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27692,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27699,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27700,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27632,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27625,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27697,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27694,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27672,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27701,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27629,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27633,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27673,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27674,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,208.95.112.1,192.168.1.23,6,80,27701,58,AI:HIGH,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27701,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27695,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27701,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27611,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27698,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27693,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27700,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27696,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27675,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27676,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27634,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27636,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27701,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27699,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27635,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27694,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27695,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27532,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27677,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27662,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27533,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27678,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27702,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27534,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:34,192.168.1.23,208.95.112.1,6,27637,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27696,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27638,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,208.95.112.1,192.168.1.23,6,80,27702,58,AI:HIGH,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27702,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27702,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27536,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27697,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27535,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27701,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27700,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27639,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27703,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27640,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27704,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:35,208.95.112.1,192.168.1.23,6,80,27703,58,AI:HIGH,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27703,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27703,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27681,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27698,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:35,208.95.112.1,192.168.1.23,6,80,27704,58,AI:HIGH,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27704,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27704,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27682,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27702,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27537,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27699,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27683,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27641,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27697,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27705,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27684,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27538,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27703,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27539,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27704,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27642,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,208.95.112.1,192.168.1.23,6,80,27705,58,AI:HIGH,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27705,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27705,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:35,192.168.1.23,208.95.112.1,6,27643,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27540,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27680,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27686,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27698,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27702,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27701,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27644,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27541,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27685,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27687,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27645,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27542,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27703,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27700,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27705,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27704,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27706,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27699,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27646,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27647,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,208.95.112.1,192.168.1.23,6,80,27706,58,AI:HIGH,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27706,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27706,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27544,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27688,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27565,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27649,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27564,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27650,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27648,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27705,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27566,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27545,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27702,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27689,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27700,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27706,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27546,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27567,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:36,192.168.1.23,208.95.112.1,6,27701,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27690,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27651,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27691,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27707,80,66,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27703,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27704,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27692,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27706,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27548,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27569,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27549,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27653,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:37,208.95.112.1,192.168.1.23,6,80,27707,58,AI:HIGH,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27707,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27570,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27707,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27654,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27705,80,212,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27550,80,54,AI:CRITICAL,1.0
2026-04-05 00:45:37,192.168.1.23,208.95.112.1,6,27571,80,54,AI:CRITICAL,1.0
